"Path"	"Type"	"Extent"	"OffsetHex"	"Size"
"STR\D86_20E.CCS"	"file"	"339255"	"0x2969B800"	"312468"
"STR\D89_10.CCS"	"file"	"339408"	"0x296E8000"	"1021485"
"STR\D89_10E.CCS"	"file"	"339907"	"0x297E1800"	"293219"
"STR\D89_50.CCS"	"file"	"340051"	"0x29829800"	"3599449"
"STR\D89_50E.CCS"	"file"	"341809"	"0x29B98800"	"267640"
"STR\D90_10.CCS"	"file"	"341940"	"0x29BDA000"	"2800068"
"STR\D90_10E.CCS"	"file"	"343308"	"0x29E86000"	"301081"
"STR\D91_10.CCS"	"file"	"343456"	"0x29ED0000"	"1681874"
"STR\D91_10E.CCS"	"file"	"344278"	"0x2A06B000"	"340642"
"STR\D91_20.CCS"	"file"	"344445"	"0x2A0BE800"	"952952"
"STR\D91_20E.CCS"	"file"	"344911"	"0x2A1A7800"	"270978"
"STR\D92_10.CCS"	"file"	"345044"	"0x2A1EA000"	"7978935"
"STR\D92_10E.CCS"	"file"	"348940"	"0x2A986000"	"270139"
"STR\D92_11.CCS"	"file"	"349072"	"0x2A9C8000"	"8228916"
"STR\D92_11E.CCS"	"file"	"353091"	"0x2B1A1800"	"270139"
"STR\D92_20.CCS"	"file"	"353223"	"0x2B1E3800"	"2013188"
"STR\D92_20E.CCS"	"file"	"354207"	"0x2B3CF800"	"403519"
"STR\D93_10.CCS"	"file"	"354405"	"0x2B432800"	"2234673"
"STR\D93_10E.CCS"	"file"	"355497"	"0x2B654800"	"334846"
"STR\D93_20.CCS"	"file"	"355661"	"0x2B6A6800"	"2855866"
"STR\D93_20E.CCS"	"file"	"357056"	"0x2B960000"	"339067"
"STR\D93_30.CCS"	"file"	"357222"	"0x2B9B3000"	"1562520"
"STR\D93_30E.CCS"	"file"	"357985"	"0x2BB30800"	"210915"
"STR\D93_50.CCS"	"file"	"358088"	"0x2BB64000"	"3599418"
"STR\D93_50E.CCS"	"file"	"359846"	"0x2BED3000"	"261434"
"STRMCMN.CCS"	"file"	"2494"	"0x4DF000"	"209468"
"TITLE.CCS"	"file"	"2597"	"0x512800"	"405530"
"TITLE_P.CCS"	"file"	"2796"	"0x576000"	"342496"
"TITLE_T.CCS"	"file"	"2964"	"0x5CA000"	"342675"
"TITLE_T2.CCS"	"file"	"3132"	"0x61E000"	"203964"
"VS.CCS"	"file"	"3232"	"0x650000"	"77568"
"XNINKA.CCS"	"file"	"3270"	"0x663000"	"68535"
